Q2UV-5LPF-A973,1,3,0.9710000000,0.7200000000,0.5500000000,0.3800000000,0.4600000000,1710760669670,2024-03-18 11:17:49.0000000,NULL,1233347,cedevops,2024-03-18 11:17:45.993
Q2UV-5LPF-A973,1,5,0.7690000000,0.5900000000,0.4700000000,0.6900000000,0.7500000000,1710760672870,2024-03-18 11:17:52.0000000,NULL,1233348,cedevops,2024-03-18 11:17:48.837
Q2UV-LA9N-7JRA,3,24999,0.7440000000,0.9000000000,0.8100000000,0.6900000000,0.7600000000,1710761108072,2024-03-18 11:25:08.0000000,NULL,1233349,cedevops,2024-03-18 11:25:09.133
Q2UV-LA9N-7JRA,1,25000,0.7150000000,0.7600000000,0.5600000000,0.3900000000,0.4800000000,1710761111271,2024-03-18 11:25:11.0000000,NULL,1233350,cedevops,2024-03-18 11:25:12.380
Q2UV-LA9N-7JRA,3,25002,0.7270000000,0.4800000000,0.4300000000,0.3200000000,0.3500000000,1710761113071,2024-03-18 11:25:13.0000000,NULL,1233351,cedevops,2024-03-18 11:25:14.067
Q2UV-LA9N-7JRA,1,25004,0.8420000000,0.4700000000,0.3500000000,0.2100000000,0.2700000000,1710761116470,2024-03-18 11:25:16.0000000,NULL,1233352,cedevops,2024-03-18 11:25:17.457
Q2UV-4LFJ-PJ3F,1,2034683,0.8510000000,0.5600000000,0.4600000000,0.6600000000,0.7200000000,1710761156113,2024-03-18 11:25:56.0000000,NULL,1233353,cedevops,2024-03-18 11:25:43.170
Q2UV-5LPF-A973,1,481,0.8100000000,0.3700000000,0.2600000000,0.3700000000,0.4200000000,1710761426447,2024-03-18 11:30:26.0000000,NULL,1233354,cedevops,2024-03-18 11:30:22.350
Q2UV-LA9N-7JRA,6,25032,0.7800000000,0.4100000000,0.2900000000,0.6000000000,0.6300000000,1710761620328,2024-03-18 11:33:40.0000000,NULL,1233355,cedevops,2024-03-18 11:33:41.293
Q2UV-5LPF-A973,1,528,0.9860000000,0.7400000000,0.5600000000,0.3700000000,0.4500000000,1710761640269,2024-03-18 11:34:00.0000000,NULL,1233356,cedevops,2024-03-18 11:33:56.207
Q2UV-5LPF-A973,1,682,0.9820000000,0.3300000000,0.2300000000,0.4000000000,0.4400000000,1710762065247,2024-03-18 11:41:05.0000000,NULL,1233357,cedevops,2024-03-18 11:41:01.207
Q2UV-5LPF-A973,1,926,0.9800000000,0.3400000000,0.2400000000,0.3900000000,0.4400000000,1710763187683,2024-03-18 11:59:47.0000000,NULL,1233358,cedevops,2024-03-18 11:59:43.980
Q2UV-5LPF-A973,1,991,0.9660000000,0.3500000000,0.2300000000,0.4000000000,0.4400000000,1710763531277,2024-03-18 12:05:31.0000000,NULL,1233359,cedevops,2024-03-18 12:05:27.693
Q2UV-5LPF-A973,1,994,0.7460000000,0.5000000000,0.3400000000,0.1300000000,0.1800000000,1710763539675,2024-03-18 12:05:39.0000000,NULL,1233360,cedevops,2024-03-18 12:05:36.023
Q2UV-5LPF-A973,7,1035,0.7140000000,0.6000000000,0.4000000000,0.3300000000,0.3900000000,1710763660650,2024-03-18 12:07:40.0000000,NULL,1233361,cedevops,2024-03-18 12:07:36.620
Q2UV-5LPF-A973,1,1091,0.9430000000,0.4600000000,0.3300000000,0.1700000000,0.2200000000,1710763843078,2024-03-18 12:10:43.0000000,NULL,1233362,cedevops,2024-03-18 12:10:38.920
Q2UV-5LPF-A973,1,1211,0.7990000000,0.3000000000,0.2100000000,0.3600000000,0.4000000000,1710764191273,2024-03-18 12:16:31.0000000,NULL,1233363,cedevops,2024-03-18 12:16:27.267
Q2UV-5LPF-A973,7,1260,0.8170000000,0.6000000000,0.4000000000,0.3300000000,0.3900000000,1710764495076,2024-03-18 12:21:35.0000000,NULL,1233364,cedevops,2024-03-18 12:21:30.937
Q2UV-5LPF-A973,1,1289,0.7210000000,0.3800000000,0.2500000000,0.3300000000,0.3700000000,1710764523870,2024-03-18 12:22:03.0000000,NULL,1233365,cedevops,2024-03-18 12:21:59.680
Q2UV-5LPF-A973,1,1410,0.7890000000,0.4000000000,0.2800000000,0.1200000000,0.1600000000,1710764910857,2024-03-18 12:28:30.0000000,NULL,1233366,cedevops,2024-03-18 12:28:26.790
Q2UV-LA9N-7JRA,3,25439,0.9170000000,0.5300000000,0.4700000000,0.4700000000,0.5100000000,1710764930880,2024-03-18 12:28:50.0000000,NULL,1233367,cedevops,2024-03-18 12:28:51.817
Q2UV-LA9N-7JRA,1,25440,0.9070000000,0.7600000000,0.5700000000,0.3700000000,0.4500000000,1710764930880,2024-03-18 12:28:50.0000000,NULL,1233368,cedevops,2024-03-18 12:28:51.823
Q2UV-5LPF-A973,7,1471,0.7260000000,1.0000000000,0.9200000000,0.7100000000,0.7800000000,1710765097286,2024-03-18 12:31:37.0000000,NULL,1233369,cedevops,2024-03-18 12:31:33.220
Q2UV-5LPF-A973,1,1491,0.7260000000,0.2900000000,0.2100000000,0.3700000000,0.4000000000,1710765247055,2024-03-18 12:34:07.0000000,NULL,1233370,cedevops,2024-03-18 12:34:03.007
Q2UV-5LPF-A973,1,1577,0.7560000000,0.5300000000,0.4200000000,0.5800000000,0.6300000000,1710765365097,2024-03-18 12:36:05.0000000,NULL,1233371,cedevops,2024-03-18 12:36:00.983
Q2UV-4LFJ-PJ3F,6,2039990,0.7400000000,0.7600000000,0.5900000000,0.2300000000,0.3000000000,1710765725108,2024-03-18 12:42:05.0000000,NULL,1233372,cedevops,2024-03-18 12:41:52.130
Q2UV-5LPF-A973,1,2444,0.8360000000,0.3600000000,0.2700000000,0.1400000000,0.1900000000,1710766294707,2024-03-18 12:51:34.0000000,NULL,1233373,cedevops,2024-03-18 12:51:30.547
Q2UV-5LPF-A973,1,2657,0.8900000000,0.4900000000,0.3500000000,0.2300000000,0.3100000000,1710766763476,2024-03-18 12:59:23.0000000,NULL,1233374,cedevops,2024-03-18 12:59:19.457
Q2UV-5LPF-A973,1,2826,0.9050000000,0.4200000000,0.3100000000,0.7000000000,0.7400000000,1710767077278,2024-03-18 13:04:37.0000000,NULL,1233375,cedevops,2024-03-18 13:04:33.517
Q2UV-5LPF-A973,1,2832,0.8130000000,0.5200000000,0.3700000000,0.3300000000,0.3700000000,1710767082477,2024-03-18 13:04:42.0000000,NULL,1233376,cedevops,2024-03-18 13:04:38.293
Q2UV-5LPF-A973,1,4701,0.7170000000,0.2900000000,0.1900000000,0.2900000000,0.3300000000,1710769610284,2024-03-18 13:46:50.0000000,NULL,1233377,cedevops,2024-03-18 13:46:46.363
Q2UV-LA9N-7JRA,1,25486,0.9240000000,0.5600000000,0.4300000000,0.2400000000,0.3200000000,1710770078294,2024-03-18 13:54:38.0000000,NULL,1233378,cedevops,2024-03-18 13:54:39.400
Q2UV-5LPF-A973,1,4956,0.7430000000,0.3900000000,0.2600000000,0.4300000000,0.4700000000,1710770310471,2024-03-18 13:58:30.0000000,NULL,1233379,cedevops,2024-03-18 13:58:26.450
Q2UV-LA9N-7JRA,3,25500,0.8860000000,0.6200000000,0.5500000000,0.3900000000,0.4400000000,1710770336504,2024-03-18 13:58:56.0000000,NULL,1233380,cedevops,2024-03-18 13:58:57.560
Q2UV-4LFJ-PJ3F,6,2047024,0.7210000000,0.6500000000,0.4700000000,0.3500000000,0.4100000000,1710771047289,2024-03-18 14:10:47.0000000,NULL,1233381,cedevops,2024-03-18 14:10:34.467
Q2UV-LA9N-7JRA,3,25526,0.9250000000,0.6800000000,0.6000000000,0.6800000000,0.7200000000,1710772235291,2024-03-18 14:30:35.0000000,NULL,1233382,cedevops,2024-03-18 14:30:36.373
Q2UV-5LPF-A973,1,5071,0.9070000000,0.4200000000,0.3200000000,0.7300000000,0.7700000000,1710772581266,2024-03-18 14:36:21.0000000,NULL,1233383,cedevops,2024-03-18 14:36:17.173
Q2UV-5LPF-A973,1,5083,0.7060000000,0.2900000000,0.1900000000,0.2900000000,0.3300000000,1710772664849,2024-03-18 14:37:44.0000000,NULL,1233384,cedevops,2024-03-18 14:37:40.657
Q2UV-5LPF-A973,1,5099,0.8620000000,0.4200000000,0.3100000000,0.4200000000,0.4600000000,1710772714505,2024-03-18 14:38:34.0000000,NULL,1233385,cedevops,2024-03-18 14:38:30.387
Q2UV-5LPF-A973,1,5638,0.7030000000,0.2900000000,0.1800000000,0.2900000000,0.3300000000,1710773507674,2024-03-18 14:51:47.0000000,NULL,1233386,cedevops,2024-03-18 14:51:43.537
Q2UV-5CWG-EX8A,3,455540,0.7060000000,0.6200000000,0.5700000000,0.6300000000,0.6800000000,1710773782311,2024-03-18 14:56:22.0000000,NULL,1233387,cedevops,2024-03-18 14:56:07.763
Q2UV-5LPF-A973,1,5899,0.7600000000,0.2800000000,0.2000000000,0.2900000000,0.3300000000,1710773814875,2024-03-18 14:56:54.0000000,NULL,1233388,cedevops,2024-03-18 14:56:50.787
Q2UV-5LPF-A973,1,5910,0.7200000000,0.2800000000,0.1900000000,0.2900000000,0.3300000000,1710773821674,2024-03-18 14:57:01.0000000,NULL,1233389,cedevops,2024-03-18 14:56:57.597
Q2UV-5CWG-EX8A,6,455593,0.7520000000,0.8000000000,0.6700000000,0.3600000000,0.4100000000,1710774015727,2024-03-18 15:00:15.0000000,NULL,1233390,cedevops,2024-03-18 15:00:01.097
Q2UV-5LPF-A973,1,6432,0.7210000000,0.2900000000,0.1900000000,0.2900000000,0.3300000000,1710774331902,2024-03-18 15:05:31.0000000,NULL,1233391,cedevops,2024-03-18 15:05:28.023
Q2UV-5LPF-A973,1,6440,0.7680000000,0.5800000000,0.4200000000,0.6300000000,0.6900000000,1710774337300,2024-03-18 15:05:37.0000000,NULL,1233392,cedevops,2024-03-18 15:05:33.087
Q2UV-5LPF-A973,1,6460,0.7170000000,0.3000000000,0.1800000000,0.2900000000,0.3300000000,1710774350897,2024-03-18 15:05:50.0000000,NULL,1233393,cedevops,2024-03-18 15:05:46.807
Q2UV-LA9N-7JRA,6,25589,0.7750000000,0.5800000000,0.4100000000,0.4600000000,0.5200000000,1710775098869,2024-03-18 15:18:18.0000000,NULL,1233394,cedevops,2024-03-18 15:18:19.900
Q2UV-LA9N-7JRA,1,25590,0.7650000000,0.8100000000,0.6000000000,0.2700000000,0.3500000000,1710775186317,2024-03-18 15:19:46.0000000,NULL,1233395,cedevops,2024-03-18 15:19:47.230
