Q2UV-LA9N-7JRA,3,12859,0.7780000000,0.5600000000,0.5000000000,0.4100000000,0.4500000000,1710242947283,2024-03-12 11:29:07.0000000,NULL,1232421,cedevops,2024-03-12 11:29:08.773
Q2UV-LA9N-7JRA,1,12860,0.7410000000,0.6300000000,0.4600000000,0.2900000000,0.3700000000,1710242948883,2024-03-12 11:29:08.0000000,NULL,1232422,cedevops,2024-03-12 11:29:10.373
Q2UV-LA9N-7JRA,1,12870,0.8350000000,0.4200000000,0.3200000000,0.4800000000,0.5200000000,1710243360881,2024-03-12 11:36:00.0000000,NULL,1232423,cedevops,2024-03-12 11:36:02.377
Q2UV-5CWG-EX8A,6,289544,0.7630000000,0.9700000000,0.7700000000,0.4700000000,0.5400000000,1710243964318,2024-03-12 11:46:04.0000000,NULL,1232424,cedevops,2024-03-12 11:45:52.847
Q2UV-4LFJ-PJ3F,6,1141755,0.8470000000,0.6500000000,0.4900000000,0.3500000000,0.4100000000,1710244199716,2024-03-12 11:49:59.0000000,NULL,1232425,cedevops,2024-03-12 11:49:49.303
Q2UV-LA9N-7JRA,6,13305,0.7700000000,0.4100000000,0.2900000000,0.6000000000,0.6300000000,1710245115688,2024-03-12 12:05:15.0000000,NULL,1232426,cedevops,2024-03-12 12:05:17.143
Q2UV-5CWG-EX8A,1,290366,0.7420000000,0.8200000000,0.6800000000,0.6900000000,0.7500000000,1710245299313,2024-03-12 12:08:19.0000000,NULL,1232427,cedevops,2024-03-12 12:08:07.743
Q2UV-4LFJ-PJ3F,6,1155330,0.7200000000,0.4400000000,0.3200000000,0.6100000000,0.6500000000,1710248388903,2024-03-12 12:59:48.0000000,NULL,1232428,cedevops,2024-03-12 12:59:38.523
Q2UV-5CWG-EX8A,6,293133,0.8700000000,0.8800000000,0.7100000000,0.5300000000,0.5900000000,1710248649273,2024-03-12 13:04:09.0000000,NULL,1232429,cedevops,2024-03-12 13:03:57.717
Q2UV-LA9N-7JRA,6,13368,0.7260000000,0.4100000000,0.2900000000,0.6000000000,0.6400000000,1710248812296,2024-03-12 13:06:52.0000000,NULL,1232430,cedevops,2024-03-12 13:06:53.890
Q2UV-4LFJ-PJ3F,6,1157536,0.8360000000,0.3900000000,0.2800000000,0.6200000000,0.6600000000,1710249206128,2024-03-12 13:13:26.0000000,NULL,1232431,cedevops,2024-03-12 13:13:15.767
Q2UV-5CWG-EX8A,6,294046,0.7590000000,0.8400000000,0.6500000000,0.6300000000,0.6900000000,1710249856484,2024-03-12 13:24:16.0000000,NULL,1232432,cedevops,2024-03-12 13:24:04.970
Q2UV-LA9N-7JRA,6,14109,0.7040000000,0.9900000000,0.9200000000,0.0500000000,0.1000000000,1710250114082,2024-03-12 13:28:34.0000000,NULL,1232433,cedevops,2024-03-12 13:28:35.433
Q2UV-LA9N-7JRA,6,14289,0.7020000000,0.9900000000,0.9200000000,0.0500000000,0.1000000000,1710250418683,2024-03-12 13:33:38.0000000,NULL,1232434,cedevops,2024-03-12 13:33:40.247
Q2UV-LA9N-7JRA,6,14471,0.7140000000,0.9900000000,0.9200000000,0.0500000000,0.1000000000,1710250723884,2024-03-12 13:38:43.0000000,NULL,1232435,cedevops,2024-03-12 13:38:45.320
Q2UV-5CWG-EX8A,1,294463,0.7720000000,0.9500000000,0.7800000000,0.8300000000,0.8900000000,1710250800083,2024-03-12 13:40:00.0000000,NULL,1232436,cedevops,2024-03-12 13:39:48.463
Q2UV-5CWG-EX8A,6,294549,0.7420000000,0.7600000000,0.5700000000,0.4500000000,0.5100000000,1710250954317,2024-03-12 13:42:34.0000000,NULL,1232437,cedevops,2024-03-12 13:42:22.800
Q2UV-LA9N-7JRA,6,14612,0.7020000000,0.9900000000,0.9100000000,0.0500000000,0.1000000000,1710250962899,2024-03-12 13:42:42.0000000,NULL,1232438,cedevops,2024-03-12 13:42:44.253
