Q2UV-LA9N-7JRA,6,15787,0.7410000000,0.4300000000,0.3000000000,0.2400000000,0.2900000000,1710328326677,2024-03-13 11:12:06.0000000,NULL,1232469,cedevops,2024-03-13 11:12:08.527
Q2UV-LA9N-7JRA,1,15793,0.8750000000,0.4400000000,0.3300000000,0.4900000000,0.5400000000,1710328818707,2024-03-13 11:20:18.0000000,NULL,1232470,cedevops,2024-03-13 11:20:20.267
Q2UV-LA9N-7JRA,6,15795,0.7210000000,0.4700000000,0.3400000000,0.5400000000,0.5800000000,1710328830505,2024-03-13 11:20:30.0000000,NULL,1232471,cedevops,2024-03-13 11:20:32.077
Q2UV-LA9N-7JRA,3,15796,0.8430000000,0.8200000000,0.7400000000,0.3200000000,0.3700000000,1710328904689,2024-03-13 11:21:44.0000000,NULL,1232472,cedevops,2024-03-13 11:21:46.187
Q2UV-LA9N-7JRA,1,15797,0.8550000000,0.8300000000,0.6000000000,0.2300000000,0.3300000000,1710328906489,2024-03-13 11:21:46.0000000,NULL,1232473,cedevops,2024-03-13 11:21:47.933
Q2UV-LA9N-7JRA,1,15801,0.7660000000,0.4700000000,0.3500000000,0.1600000000,0.2200000000,1710328911488,2024-03-13 11:21:51.0000000,NULL,1232474,cedevops,2024-03-13 11:21:52.977
Q2UV-5CWG-EX8A,6,316444,0.7630000000,0.8800000000,0.7100000000,0.2500000000,0.3200000000,1710330427523,2024-03-13 11:47:07.0000000,NULL,1232475,cedevops,2024-03-13 11:46:55.677
Q2UV-LA9N-7JRA,3,15852,0.9060000000,0.8200000000,0.7300000000,0.4400000000,0.5000000000,1710331809270,2024-03-13 12:10:09.0000000,NULL,1232476,cedevops,2024-03-13 12:10:10.683
Q2UV-LA9N-7JRA,3,15854,0.8150000000,0.5300000000,0.4600000000,0.2600000000,0.2900000000,1710331810870,2024-03-13 12:10:10.0000000,NULL,1232477,cedevops,2024-03-13 12:10:12.270
Q2UV-5CWG-EX8A,6,317511,0.7010000000,0.6400000000,0.5000000000,0.7200000000,0.7600000000,1710332696122,2024-03-13 12:24:56.0000000,NULL,1232478,cedevops,2024-03-13 12:24:44.213
Q2UV-5CWG-EX8A,6,317747,0.7660000000,0.6300000000,0.4800000000,0.7200000000,0.7700000000,1710333060512,2024-03-13 12:31:00.0000000,NULL,1232479,cedevops,2024-03-13 12:30:48.553
